OBJECTID,Codigo,Texto,Cod_Prov,Cod_CCAA,TotalParoRegistrado,PAD_1C02,PAD_1_COD_PROV,PAD_1_COD_CCAA,Shape__Area,Shape__Length
3896,25096,"Fuliola, La",25,09,67,1260,25,09,20036552.2619629,19180.1620827695
3897,25097,Fulleda,25,09,3,87,25,09,28856716.1561279,25452.793704336
3898,25098,Gavet de la Conca,25,09,6,297,25,09,165020682.916626,88172.1683137772
3899,25099,Golmés,25,09,93,1835,25,09,30064076.5586243,22989.485036713
3900,25100,Gósol,25,09,4,228,25,09,101498301.345886,62127.7624047179
3901,25101,"Granadella, La",25,09,22,723,25,09,158132604.075592,63879.5766502924
3902,25102,"Granja d'Escarp, La",25,09,34,977,25,09,68889559.4342346,36275.8379610928
3903,25103,Granyanella,25,09,10,153,25,09,43323953.2973633,31908.8092939195
3904,25104,Granyena de Segarra,25,09,6,147,25,09,29393293.3928223,29980.2662040401
3905,25105,Granyena de les Garrigues,25,09,4,158,25,09,36053255.5844421,23801.7833851619
3906,25109,Guimerà,25,09,14,275,25,09,43813533.8529663,25570.2222504667
3907,25110,Guissona,25,09,224,6892,25,09,32721377.3344727,35120.4485217006
3908,25111,Guixers,25,09,6,146,25,09,119873034.175659,105726.384115607
3909,25112,Ivars de Noguera,25,09,16,351,25,09,49158857.9373779,39200.568075674
3910,25113,Ivars d'Urgell,25,09,40,1578,25,09,43465106.8629761,38799.2200020137
3911,25114,Ivorra,25,09,3,114,25,09,27511106.7806396,25077.9399563735
3912,25115,Isona i Conca Dellà,25,09,33,1046,25,09,255262859.295624,119623.632667684
3913,25118,Juncosa,25,09,7,418,25,09,136524281.588104,58910.5284312009
3914,25119,Juneda,25,09,121,3343,25,09,84130055.0558167,76166.7530755929
3915,25120,Lleida,25,09,9250,138144,25,09,379797199.415009,154564.71110315
3916,25121,Les,25,09,34,958,25,09,43401300.3645325,33036.7126179452
3917,25122,Linyola,25,09,94,2650,25,09,51574332.6126709,31719.6797434464
3918,25123,Lladorre,25,09,4,226,25,09,274423022.51825,84774.505884303
3919,25124,Lladurs,25,09,1,187,25,09,234658287.949707,90706.9614795507
3920,25125,Llardecans,25,09,10,476,25,09,117433265.977753,57940.4594224544
3921,25126,Llavorsí,25,09,12,355,25,09,127012846.873962,63491.1667044848
3922,25127,Lles de Cerdanya,25,09,8,247,25,09,189163812.283813,78492.6083926993
3923,25128,Llimiana,25,09,6,150,25,09,74259049.7888184,56781.8783835127
3924,25129,Llobera,25,09,6,203,25,09,69538866.9091187,42207.9711779481
3925,25130,Maldà,25,09,10,230,25,09,56489750.9761353,33741.6869783499
3926,25131,Massalcoreig,25,09,23,571,25,09,24642991.0939636,25086.5841332
3927,25132,Massoteres,25,09,8,203,25,09,47430837.7258301,33656.16732054
3928,25133,Maials,25,09,32,950,25,09,102488136.435822,43738.3557020379
3929,25134,Menàrguens,25,09,38,847,25,09,36493597.4158325,26727.1600437919
3930,25135,Miralcamp,25,09,58,1369,25,09,26534234.2371826,22288.1452812724
3931,25136,"Molsosa, La",25,09,2,111,25,09,48131635.4743652,52226.1776041999
3932,25137,Mollerussa,25,09,906,14585,25,09,12438604.6800232,19905.6698280221
3933,25138,Montgai,25,09,18,651,25,09,52372006.9621887,39668.539703856
3934,25139,Montellà i Martinet,25,09,25,547,25,09,100822859.577454,45960.2331653323
3935,25140,Montferrer i Castellbò,25,09,27,1050,25,09,324484846.428833,102461.72182512
3936,25141,Montoliu de Segarra,25,09,4,188,25,09,52738400.1170654,36455.9003091326
3937,25142,Montoliu de Lleida,25,09,13,495,25,09,13150485.1308289,19903.2126238046
3938,25143,Montornès de Segarra,25,09,4,100,25,09,21402361.3468018,25679.2858115939
3939,25145,Nalec,25,09,2,100,25,09,16910975.4363403,21657.222325949
3940,25146,Navès,25,09,9,283,25,09,264192398.031677,145516.584609566
3941,25148,Odèn,25,09,2,259,25,09,207137700.459045,90895.6601423604
3942,25149,Oliana,25,09,74,1844,25,09,57869889.3834229,48513.7085625796
3943,25150,Oliola,25,09,4,220,25,09,155953704.837646,88741.4437501795
3944,25151,Olius,25,09,14,929,25,09,99879885.0184937,90669.196525604
3945,25152,"Oluges, Les",25,09,3,152,25,09,34299732.6237793,27353.9525290993
3946,25153,"Omellons, Els",25,09,8,217,25,09,19737524.3493347,22780.7819070775
3947,25154,"Omells de na Gaia, Els",25,09,1,137,25,09,23521525.8753052,22360.9323644874
3948,25155,Organyà,25,09,26,804,25,09,22382599.6383057,32977.1486505848
3949,25156,Os de Balaguer,25,09,32,1022,25,09,244197074.96109,115356.054776655
3950,25157,Ossó de Sió,25,09,10,214,25,09,46789789.4656982,38308.0343502479
3951,25158,"Palau d'Anglesola, El",25,09,76,2153,25,09,22159813.8978271,22891.052680957
3952,25161,Conca de Dalt,25,09,15,439,25,09,302694260.475159,114050.850550422
3953,25163,"Coma i la Pedra, La",25,09,6,261,25,09,110537485.005798,51066.4725709131
3954,25164,Penelles,25,09,14,474,25,09,45892321.2299805,56241.3174225863
3955,25165,Peramola,25,09,8,344,25,09,101135081.165283,53698.4862091011
3956,25166,Pinell de Solsonès,25,09,3,213,25,09,164593843.850769,80938.1218527581
3957,25167,Pinós,25,09,2,297,25,09,188372877.273254,82560.1292601389
3958,25168,"Poal, El",25,09,18,655,25,09,15885840.5840454,23971.5319360255
3959,25169,"Pobla de Cérvoles, La",25,09,6,206,25,09,110485970.970764,51177.576869435
3960,25170,Bellaguarda,25,09,1,307,25,09,30980276.1429749,27958.8175045929
3961,25171,"Pobla de Segur, La",25,09,172,2973,25,09,61010139.0144959,43764.9730225569
3962,25172,Ponts,25,09,124,2638,25,09,55612109.9537354,46447.7153867893
3963,25173,"Pont de Suert, El",25,09,84,2293,25,09,272224789.512482,112227.506334546
3964,25174,"Portella, La",25,09,41,741,25,09,22202973.9739685,21726.8945104033
3965,25175,Prats i Sansor,25,09,4,238,25,09,11352170.5762939,14565.6617234139
3966,25176,Preixana,25,09,10,382,25,09,38168358.7153931,29938.5031159614
3967,25177,Preixens,25,09,30,448,25,09,51775301.9922485,39398.6873533389
3968,25179,Prullans,25,09,6,208,25,09,38865630.1047974,35256.8479292607
3969,25180,Puiggròs,25,09,17,287,25,09,17718800.4119568,23315.2221222365
3970,25181,Puigverd d'Agramunt,25,09,7,237,25,09,30627855.7418823,34123.9535512801
3971,25182,Puigverd de Lleida,25,09,66,1373,25,09,22164615.8165894,22307.8641619569
3972,25183,Rialp,25,09,30,669,25,09,115472086.427612,64759.392067045
3973,25185,Ribera d'Urgellet,25,09,31,962,25,09,195551796.197632,90945.0031567089
3974,25186,Riner,25,09,4,261,25,09,85700056.6309204,52054.8203321366
3975,25189,Rosselló,25,09,140,3029,25,09,17767909.4402466,16951.3625051632
3976,25190,Salàs de Pallars,25,09,16,340,25,09,37734614.9588013,40811.066715138
3977,25191,Sanaüja,25,09,10,425,25,09,58897602.9718018,35175.5674127327
3978,25192,Sant Guim de Freixenet,25,09,38,1059,25,09,44962601.7313843,31571.7328527028
3979,25193,Sant Llorenç de Morunys,25,09,20,966,25,09,7580009.74658203,20791.8125335163
3980,25194,Sant Ramon,25,09,18,509,25,09,33709347.2788086,26702.3499515743
3981,25196,Sant Esteve de la Sarga,25,09,2,139,25,09,169630817.204529,63497.6231178702
3982,25197,Sant Guim de la Plana,25,09,1,170,25,09,22163800.6502075,27411.8269952817
3983,25200,Sarroca de Lleida,25,09,9,374,25,09,73932803.6811218,43293.707279382
3984,25201,Sarroca de Bellera,25,09,4,117,25,09,159626423.33493,72843.907214383
3985,25202,Senterada,25,09,14,133,25,09,63561143.2181702,51295.5096701551
3986,25203,"Seu d'Urgell, La",25,09,676,12185,25,09,27774711.7313843,36891.6151554808
3987,25204,Seròs,25,09,91,1912,25,09,152824150.037674,77315.9748981774
3988,25205,Sidamon,25,09,34,734,25,09,14610754.8466797,16545.4073825348
3989,25206,"Soleràs, El",25,09,8,350,25,09,22209104.9698181,25566.107750755
3990,25207,Solsona,25,09,460,8914,25,09,33033627.5252075,37412.2982338822
3991,25208,Soriguera,25,09,16,408,25,09,194549416.218323,88958.1675318607
3992,25209,Sort,25,09,105,2145,25,09,193172347.9823,79697.5757978754
3993,25210,Soses,25,09,112,1698,25,09,53877336.172287,36641.9089176756
3994,25211,Sudanell,25,09,26,867,25,09,14761437.5003052,20792.5569369908
3995,25212,Sunyer,25,09,8,350,25,09,22610193.6703186,21340.4049786285
3996,25215,Talarn,25,09,24,689,25,09,50701584.0274963,53820.1018426374
3997,25216,Talavera,25,09,4,257,25,09,53762960.6800537,43786.6617422107
3998,25217,Tàrrega,25,09,1104,16481,25,09,157845117.701416,86770.6826411602
3999,25218,Tarrés,25,09,2,100,25,09,22941782.1039429,23503.9862522501
4000,25219,Tarroja de Segarra,25,09,4,182,25,09,14026600.0782471,17596.4053563405
4001,25220,Térmens,25,09,72,1526,25,09,49590608.2884216,34292.4861187551
4002,25221,Tírvia,25,09,8,143,25,09,16131761.4276733,17814.4322421375
4003,25222,Tiurana,25,09,0,73,25,09,28168355.2034302,29566.2958712708
4004,25223,Torà,25,09,42,1215,25,09,168219049.657715,80758.9555049682
4005,25224,"Torms, Els",25,09,4,149,25,09,23764838.161438,21627.5005287004
4006,25225,Tornabous,25,09,29,882,25,09,43374188.5519409,44299.1109348795
4007,25226,Torrebesses,25,09,6,293,25,09,49410116.1751709,27941.6432105455
4008,25227,"Torre de Cabdella, La",25,09,22,748,25,09,304164036.561279,96469.7227418515
4009,25228,Torrefarrera,25,09,175,4630,25,09,42030958.1531982,46127.5640549803
4010,25230,Torregrossa,25,09,109,2166,25,09,72884352.0934143,50338.1637446607
4011,25231,Torrelameu,25,09,28,703,25,09,19414438.2234802,20085.1185741869
4012,25232,Torres de Segre,25,09,192,2253,25,09,90303049.5502777,70594.9092559965
4013,25233,Torre-serona,25,09,12,379,25,09,10415372.960907,20180.8016457775
4014,25234,Tremp,25,09,331,6026,25,09,551801788.257568,191634.286849893
4015,25238,Vallbona de les Monges,25,09,5,241,25,09,61925397.1576538,45233.7144436164
4016,25239,"Valls de Valira, Les",25,09,28,817,25,09,311338196.831543,135631.469156191
4017,25240,Vallfogona de Balaguer,25,09,67,1868,25,09,48760053.5975037,45631.8143353718
4018,25242,Verdú,25,09,28,933,25,09,63913248.1970825,32301.2439701355
4019,25243,Vielha e Mijaran,25,09,208,5459,25,09,391645666.054108,109865.093438822
4020,25244,Vilagrassa,25,09,26,510,25,09,35142372.5849609,37841.5250182898
4021,25245,Vilaller,25,09,26,552,25,09,108955321.683441,83123.67134769
4022,25247,Vilamòs,25,09,10,151,25,09,28542414.5735779,42013.4174126672
4023,25248,Vilanova de Bellpuig,25,09,40,1168,25,09,24693938.8885803,23804.8773712155
4024,25249,Vilanova de l'Aguda,25,09,2,213,25,09,96643825.1624146,58924.5855149919
4025,25250,Vilanova de Meià,25,09,10,414,25,09,189824363.225006,86903.5737441699
4026,25251,Vilanova de Segrià,25,09,43,941,25,09,15245549.9354553,22061.8268943035
4027,25252,Vila-sana,25,09,22,732,25,09,34392355.7906799,27407.1860532749
4028,25253,"Vilosell, El",25,09,8,185,25,09,33387397.8433228,28947.4116057225
4029,25254,Vilanova de la Barca,25,09,58,1054,25,09,38378764.2828064,28833.3873249575
4030,25255,Vinaixa,25,09,28,499,25,09,66465700.8074036,40051.9288052861
4031,25901,Vall de Cardós,25,09,12,356,25,09,104174112.236084,63788.8131645413
4032,25902,Sant Martí de Riucorb,25,09,23,674,25,09,62318491.3687744,47572.1732858462
4033,25903,"Guingueta d'Àneu, La",25,09,6,308,25,09,200321584.760071,106234.710544282
4034,25904,Castell de Mur,25,09,10,175,25,09,114516508.00531,61412.3804740557
4035,25905,Ribera d'Ondara,25,09,14,446,25,09,97191865.5562134,68822.3920403648
4036,25906,"Valls d'Aguilar, Les",25,09,5,291,25,09,226424857.461914,103394.975055508
4037,25907,Torrefeta i Florejacs,25,09,21,590,25,09,160530945.330505,121343.655250667
4038,25908,Fígols i Alinyà,25,09,3,254,25,09,186477051.632568,87721.88304567
4039,25909,"Vansa i Fórnols, La",25,09,8,200,25,09,194006237.907898,73183.0131536546
4040,25910,Josa i Tuixén,25,09,2,122,25,09,124886215.430359,58239.9034280147
4041,25911,"Plans de Sió, Els",25,09,14,523,25,09,100892024.721191,64096.5318867655
4042,25912,Gimenells i el Pla de la Font,25,09,30,1111,25,09,101277949.664169,41857.46737048
4043,25913,Riu de Cerdanya,25,09,0,97,25,09,22618305.7005615,24171.6455054073
4044,26001,Ábalos,26,17,4,249,26,17,33396994.4146729,26445.5736162493
4045,26002,Agoncillo,26,17,64,1103,26,17,64305353.4162598,55130.915161077
4046,26003,Aguilar del Río Alhama,26,17,20,498,26,17,97905846.1595459,49415.1115208924
4047,26004,Ajamil de Cameros,26,17,0,65,26,17,120468863.078369,68548.125559651
4048,26005,Albelda de Iregua,26,17,194,3319,26,17,42037314.5455322,31921.523062899
4049,26006,Alberite,26,17,150,2426,26,17,37143042.7155762,31788.3858523453
4050,26007,Alcanadre,26,17,22,695,26,17,56809414.1866455,42914.0691622287
4051,26008,Aldeanueva de Ebro,26,17,80,2744,26,17,71235655.3195801,46191.0612173466
4052,26009,Alesanco,26,17,24,507,26,17,31520524.8441162,30486.1340370532
4053,26010,Alesón,26,17,5,115,26,17,11914846.0614014,17420.7281274333
4054,26011,Alfaro,26,17,538,9553,26,17,353477230.045471,108858.073879063
4055,26012,Almarza de Cameros,26,17,0,26,26,17,51299468.9302979,36295.0811391434
4056,26013,Anguciana,26,17,24,456,26,17,9319221.98913574,15329.7802353
4057,26014,Anguiano,26,17,8,537,26,17,165996994.279785,87625.102583276
4058,26015,Arenzana de Abajo,26,17,12,244,26,17,15378039.555542,18001.5930132107
4059,26016,Arenzana de Arriba,26,17,0,29,26,17,10862235.7529297,18888.0981143215
4060,26017,Arnedillo,26,17,29,467,26,17,88237060.0897217,46340.6153723703
4061,26018,Arnedo,26,17,750,14609,26,17,155849313.275513,69534.4256780899
4062,26019,Arrúbal,26,17,31,484,26,17,14014406.7724609,15801.1717059723
4063,26020,Ausejo,26,17,12,815,26,17,103583036.622559,39600.3977155293
4064,26021,Autol,26,17,192,4473,26,17,155659592.981445,55400.3034264803
4065,26022,Azofra,26,17,7,200,26,17,21744988.4886475,24734.6977750204
4066,26023,Badarán,26,17,14,532,26,17,37913637.9023438,29775.9145221281
4067,26024,Bañares,26,17,10,268,26,17,54435487.4991455,47140.8578255528
4068,26025,Baños de Rioja,26,17,5,91,26,17,16997305.9060059,21032.4113792825
4069,26026,Baños de Río Tobía,26,17,70,1620,26,17,32219087.6987305,25059.2720412343
4070,26027,Berceo,26,17,3,170,26,17,27951743.6038818,46986.7460533169
4071,26028,Bergasa,26,17,8,149,26,17,49496188.4820557,44156.6223043531
4072,26029,Bergasillas Bajera,26,17,0,38,26,17,17722407.8907471,18050.9096392491
4073,26030,Bezares,26,17,0,22,26,17,8466851.66796875,14310.0300284053
4074,26031,Bobadilla,26,17,8,116,26,17,8533219.47167969,14911.4149439531
4075,26032,Brieva de Cameros,26,17,0,52,26,17,84071585.7614746,58624.0489421251
4076,26033,Briñas,26,17,8,203,26,17,4502637.96411133,9992.44779254546
4077,26034,Briones,26,17,28,807,26,17,69467320.7302246,45558.3582519737
4078,26035,Cabezón de Cameros,26,17,1,16,26,17,21893780.6392822,23350.3406848277
4079,26036,Calahorra,26,17,1462,23827,26,17,171007827.150696,71357.7709885158
4080,26037,Camprovín,26,17,11,155,26,17,37464466.9660645,33481.5800284227
4081,26038,Canales de la Sierra,26,17,4,91,26,17,99159365.7324219,53833.1129934485
4082,26039,Canillas de Río Tuerto,26,17,0,41,26,17,6612019.17797852,13261.9748285333
4083,26040,Cañas,26,17,3,102,26,17,17828160.9772949,20974.2675104125
4084,26041,Cárdenas,26,17,5,161,26,17,7302206.89916992,12202.4058569906
4085,26042,Casalarreina,26,17,76,1193,26,17,14984238.8100586,17825.9907511377
4086,26043,Castañares de Rioja,26,17,30,448,26,17,20264009.6192627,20007.8036743252
4087,26044,Castroviejo,26,17,0,59,26,17,37985254.1479492,30413.4936240219
4088,26045,Cellorigo,26,17,0,12,26,17,22978620.6914063,21644.169325198
4089,26046,Cenicero,26,17,114,2013,26,17,58540360.9782715,42397.3976996924
4090,26047,Cervera del Río Alhama,26,17,79,2406,26,17,276301856.355652,92926.5562467079
4091,26048,Cidamón,26,17,0,25,26,17,29059985.0875244,41884.6687396097
4092,26049,Cihuri,26,17,11,207,26,17,18012022.2896729,20815.4728725388
4093,26050,Cirueña,26,17,4,131,26,17,22301378.9595947,19835.8034605278
4094,26051,Clavijo,26,17,12,294,26,17,36186053.5415039,31441.7711671134
4095,26052,Cordovín,26,17,4,162,26,17,8431013.9354248,14619.0063234937
4096,26053,Corera,26,17,12,249,26,17,15017715.0771484,22337.6437663136
4097,26054,Cornago,26,17,4,349,26,17,146227152.73584,63688.1131989552
4098,26055,Corporales,26,17,4,43,26,17,15453528.1719971,23284.1346975748
4099,26056,Cuzcurrita de Río Tirón,26,17,20,506,26,17,35339317.666748,40366.4486068779
4100,26057,Daroca de Rioja,26,17,0,50,26,17,20693539.0588379,22821.6281987227
4101,26058,Enciso,26,17,8,178,26,17,126811035.664429,53274.7125712336
4102,26059,Entrena,26,17,88,1501,26,17,38582405.3745117,30626.8335587482
4103,26060,Estollo,26,17,3,90,26,17,29542735.7003174,31038.3236676447
4104,26061,Ezcaray,26,17,74,2069,26,17,260959787.44458,72872.3581365715
4105,26062,Foncea,26,17,1,96,26,17,41980279.2302246,31413.8964146464
4106,26063,Fonzaleche,26,17,4,146,26,17,31379810.8704834,25533.9169281049
4107,26064,Fuenmayor,26,17,172,3108,26,17,63013447.8510742,46249.5052385596
4108,26065,Galbárruli,26,17,0,47,26,17,28526236.550293,22684.3799212892
4109,26066,Galilea,26,17,16,340,26,17,17861895.2171631,30948.2031512894
4110,26067,Gallinero de Cameros,26,17,1,24,26,17,20348827.7814941,22210.1471175957
4111,26068,Gimileo,26,17,5,114,26,17,7379439.91540527,13606.9671532397
4112,26069,Grañón,26,17,2,275,26,17,57000243.3864746,45387.4966890566
4113,26070,Grávalos,26,17,4,201,26,17,56201277.5512695,44441.0080516474
4114,26071,Haro,26,17,804,11324,26,17,74678853.1300049,53372.1550371797
4115,26072,Herce,26,17,10,321,26,17,31409643.310791,33434.8889970085
4116,26073,Herramélluri,26,17,8,110,26,17,20022431.3250732,20206.6814943725
4117,26074,Hervías,26,17,4,119,26,17,25986448.7683105,27226.5368205341
4118,26075,Hormilla,26,17,18,443,26,17,29142945.1320801,25623.9264759537
4119,26076,Hormilleja,26,17,8,147,26,17,13686119.7646484,17300.453496835
4120,26077,Hornillos de Cameros,26,17,0,23,26,17,21709368.644165,29959.5527740874
4121,26078,Hornos de Moncalvillo,26,17,2,91,26,17,13583856.3000488,16548.4070323898
4122,26079,Huércanos,26,17,46,845,26,17,39459182.3288574,31485.477373483
4123,26080,Igea,26,17,27,603,26,17,98482602.2825928,58427.9371907946
4124,26081,Jalón de Cameros,26,17,0,17,26,17,15369574.1971436,17196.9458983523
4125,26082,Laguna de Cameros,26,17,3,125,26,17,75752741.4281006,41935.647550828
4126,26083,Lagunilla del Jubera,26,17,12,309,26,17,62802847.3323975,45720.6983467414
4127,26084,Lardero,26,17,582,9620,26,17,37440892.5594482,26400.012837043
4128,26086,Ledesma de la Cogolla,26,17,1,16,26,17,22204315.6363525,22105.5229028793
4129,26087,Leiva,26,17,4,257,26,17,23402541.3603516,21224.6453808649
4130,26088,Leza de Río Leza,26,17,2,39,26,17,20369209.9888916,20339.5160893339
4131,26089,Logroño,26,17,10522,150876,26,17,145805334.153198,75614.5841797984
4132,26091,Lumbreras,26,17,2,169,26,17,259570825.194946,74933.6365887725
4133,26092,Manjarrés,26,17,4,115,26,17,11308319.0670166,14790.8953335302
4134,26093,Mansilla de la Sierra,26,17,0,66,26,17,154173784.70166,78887.1072331511
4135,26094,Manzanares de Rioja,26,17,2,83,26,17,32851309.0594482,29995.8533739614
4136,26095,Matute,26,17,1,101,26,17,46900613.3375244,38621.1012894637
4137,26096,Medrano,26,17,10,309,26,17,13676332.1624756,17309.0651838827
4138,26098,Munilla,26,17,12,105,26,17,98746359.4597168,72627.2682825609
4139,26099,Murillo de Río Leza,26,17,95,1683,26,17,84509744.2628174,45945.5350523602
4140,26100,Muro de Aguas,26,17,0,51,26,17,56215564.7813721,39435.3852320384
4141,26101,Muro en Cameros,26,17,0,45,26,17,29167146.7127686,22687.1574767846
4142,26102,Nájera,26,17,560,8144,26,17,68737662.0808105,64793.8366295087
