id,lat,lon,l3,rooms,bathrooms,surface_total,surface_covered,price,property_type
HVvLW5gJHBhFoGBccCh/BA==,-34.557145,-58.46655,Nuñez,1.0,1.0,40.0,40.0,74000.0,Departamento
p8yqCA5STo4UGWpdm7E5HA==,-34.5988556,-58.3756554,Retiro,1.0,1.0,28.0,28.0,99000.0,Departamento
KTfm9zfPimvoxT9xx+2Iiw==,-34.5989,-58.382776,Retiro,1.0,1.0,43.0,39.0,110000.0,Departamento
HdvKlc9fVXWqmOph5pB9ig==,-34.584977,-58.443124,Palermo,1.0,1.0,37.0,33.0,99000.0,Departamento
AQ/zQInPR4nIhkJM15W9UQ==,-34.5774965,-58.4286624,Palermo,1.0,1.0,27.0,27.0,67000.0,Departamento
mjhY42yr+Oh7E2UmItnIGg==,-34.586636,-58.439412,Palermo,1.0,1.0,84.0,79.0,69000.0,Departamento
XJz08QqVm1LDj5I8gGMrFw==,-34.59658813,-58.42556763,Palermo,1.0,1.0,51.0,43.0,145000.0,Departamento
hccPKjaSe38MNiCHU0eglg==,-34.5811418,-58.4327413,Palermo,1.0,1.0,45.0,42.0,139000.0,Departamento
Lc9jX4LJblqJNg3VNTpEXQ==,-34.5828256,-58.4428255,Palermo,1.0,1.0,34.0,30.0,103794.0,Departamento
ezLrHIXxIR0KlaI9eSNvdA==,-34.5811545,-58.4306865,Palermo,1.0,1.0,28.0,26.0,76400.0,Departamento
U7Oge53x41cEIzjB+Plaxg==,-34.5907672,-58.4172192,Palermo,1.0,1.0,34.0,32.0,105000.0,Departamento
1riVXmb4Y/vIWNBRfOMPqA==,-34.5971347,-58.4215861,Palermo,1.0,1.0,41.0,41.0,112000.0,Departamento
dWI++WsY2qkDetFtCfCwRQ==,-34.6285923,-58.3721943,Barracas,1.0,1.0,37.0,32.0,90000.0,Departamento
KUezuGmn50DjwGIB6rr1VA==,-34.62841415,-58.37456131,Barracas,2.0,2.0,63.0,55.0,157000.0,Departamento
racSbUx98qaurTj87Lg7fw==,-34.5657949,-58.4524182,Belgrano,1.0,1.0,31.0,29.0,75000.0,Departamento
7UXrwDTRO1KKTY+y27aQ+g==,-34.5760676,-58.4721403884,Belgrano,1.0,1.0,42.0,38.0,122000.0,Departamento
GDWc9eE6zB1eRxOpZQL8qQ==,-34.5849133,-58.3998592,Recoleta,1.0,1.0,42.0,36.0,150000.0,Departamento
ae/gr+m58XkET6wKznUNww==,-34.59818268,-58.4079361,Recoleta,1.0,1.0,38.0,36.0,112000.0,Departamento
93gNja7NyX8vLJKFUFTmIQ==,-34.544451,-58.472742,Saavedra,1.0,1.0,35.0,30.0,97000.0,Departamento
EsTAdeVfJVSmzkccNVTG8g==,-34.5468669,-58.4795773,Saavedra,1.0,1.0,40.0,35.0,85300.0,Departamento
rJTyQrae+77w9iDGUXf8Hg==,-34.61134338,-58.40538406,Balvanera,2.0,2.0,66.0,63.0,119000.0,Departamento
SSq3rRV3Y41B15Lrkr8Udg==,-34.6043743679,-58.3949734394,Balvanera,1.0,1.0,36.0,29.0,79000.0,Departamento
toiMve/4b8VN1VPAAO2k0w==,-34.62304,-58.3706746,San Telmo,1.0,1.0,38.0,35.0,33000.0,Departamento
o4apKMRqZsXtJIvzIZRQ4A==,-34.6233729,-58.371191,San Telmo,1.0,1.0,55.0,39.0,40000.0,Departamento
Rk4vyqgFnBKTmSEM2fG2Ig==,-34.62304,-58.3706746,San Telmo,1.0,1.0,39.0,33.0,33000.0,Departamento
pEQSdHkEE8a5o18B1931dA==,-34.621354,-58.371674,San Telmo,1.0,1.0,38.0,38.0,58000.0,Departamento
1oxIeM8ys2Dlaiu4IEuZmQ==,-34.6298766,-58.5042931,Villa Luro,1.0,1.0,38.0,38.0,75000.0,Departamento
EUreMNIQry1O5Tx1/9MmEg==,-34.6380234,-58.5018908,Villa Luro,1.0,1.0,41.0,38.0,88000.0,Departamento
xg1Yan9AtS8Ru2c8AWAcbg==,-34.5979538,-58.40896606,Barrio Norte,2.0,2.0,103.0,70.0,259000.0,Departamento
H6dpbKy408UdD9YiGMkd4w==,-34.5972406,-58.3917427,Barrio Norte,2.0,1.0,36.0,36.0,95000.0,Departamento
/T2jqu20KSUpRTAxT+014Q==,-34.60674667,-58.39078903,San Nicolás,3.0,2.0,141.0,139.0,350000.0,Departamento
/W9SkIy2VpdprV5MD2jKOQ==,-34.6047598,-58.4525159,Villa Crespo,2.0,1.0,37.0,37.0,105000.0,Departamento
BRx8L+IwCYUAz6CxOroF3w==,-34.60185623,-58.45487595,Villa Crespo,1.0,1.0,35.0,33.0,115000.0,Departamento
iT9H3MkhRbBDwHPjgsrv5g==,-34.6066899,-58.5127766,Villa Devoto,1.0,1.0,40.0,37.0,130000.0,Departamento
nKtfGXkkz8bbmIQxyPXDoA==,-34.68450165,-58.46636963,Villa Lugano,3.0,2.0,80.0,80.0,70000.0,Departamento
VGS7c5C+J32i1FHiADraFg==,-34.5796965,-58.4918966,Villa Urquiza,1.0,1.0,34.0,32.0,89000.0,Departamento
A3NtkZ5TnEvR42VdIXR3RA==,-34.5633143,-58.4854319,Villa Urquiza,1.0,1.0,40.0,40.0,112000.0,Departamento
p/V6F721XOe3uoB2FburEw==,-34.5739662,-58.4896755,Villa Urquiza,1.0,1.0,37.0,37.0,88000.0,Departamento
u0mw374uwW39yvGc1CWsJA==,-34.5707925032,-58.4861172325,Villa Urquiza,1.0,1.0,36.0,33.0,90000.0,Departamento
i7L2zuvtOUnRZj7XHoLIbg==,-34.64202118,-58.43897629,Parque Chacabuco,2.0,2.0,125.0,83.0,250018.0,Departamento
JHqpyj4IYTMzma/49zOAqg==,-34.64202118,-58.43897629,Parque Chacabuco,2.0,2.0,126.0,84.0,253902.0,Departamento
AZZqzoMiA7dMo3I79uQ8Ow==,-34.64202118,-58.43897629,Parque Chacabuco,2.0,2.0,128.0,86.0,260006.0,Departamento
cC64dsPAVAjZ11dW4xVZPA==,-34.64202118,-58.43897629,Parque Chacabuco,2.0,2.0,122.0,81.0,244605.0,Departamento
qr/Nky+6B+iZqNE71jTjZg==,-34.64202118,-58.43897629,Parque Chacabuco,2.0,2.0,125.0,83.0,250533.0,Departamento
pvNu7WG6hOlodEp6xUsQJQ==,-34.64202118,-58.43897629,Parque Chacabuco,2.0,2.0,123.0,81.0,246684.0,Departamento
sfGqod+DSf6rlgWyNrItow==,-34.63076019,-58.42752457,Parque Chacabuco,3.0,1.0,51.0,51.0,115000.0,Departamento
QMC1v4xNvpE2CVxwKdT/RQ==,-34.64202118,-58.43897629,Parque Chacabuco,2.0,2.0,127.0,85.0,254817.0,Departamento
OwuV4Xmam8F9yX/mze3h6g==,-34.64202118,-58.43897629,Parque Chacabuco,2.0,2.0,123.0,82.0,247884.0,Departamento
dNugjPqssFhKAaLa60y1/g==,-34.6165649,-58.4686526,Villa General Mitre,1.0,1.0,36.0,30.0,89900.0,Departamento
31Y6njl3XjCZE6ijzCHjHw==,-34.6006146,-58.4045756,Once,2.0,1.0,47.0,47.0,89000.0,Departamento
x2zQVPWjfvBlmcwEPEiOAQ==,-34.633658,-58.423502,Boedo,2.0,1.0,30.0,30.0,54000.0,Departamento
yEQcfidSPanHVLz9lwvT0g==,-34.638919,-58.415362,Boedo,2.0,1.0,46.0,46.0,69500.0,Departamento
wYSIm6XkksrAXrjom6AxCA==,-34.6335906,-58.4690625,Flores,2.0,1.0,42.0,38.0,75000.0,Departamento
2uBtXkugE+NshfnfAcTP5Q==,-34.555751,-58.463942,Nuñez,2.0,1.0,61.0,52.0,170000.0,Departamento
P81fyCMT39OoU8pxB19cLQ==,-34.5977648,-58.3730357,Retiro,1.0,1.0,35.0,35.0,76000.0,Departamento
4EH1VtHv3GaIlHYJchcbrQ==,-34.596763,-58.379815,Retiro,2.0,1.0,35.0,35.0,84000.0,Departamento
/JRDo1xMxWNEVv8a8S6cfA==,-34.5967206,-58.3814788,Retiro,2.0,1.0,43.0,35.0,85000.0,Departamento
ccAsmlwEx+mMZKiJtgZv8Q==,-34.5865784,-58.3896179,Retiro,2.0,1.0,60.0,60.0,142000.0,Departamento
5rZb7yPHkmn+XZD+pcPb8w==,-34.6213495,-58.4237749,Almagro,2.0,1.0,44.0,39.0,145000.0,Departamento
ePJ/Ew7itte7SqvFatEqTA==,-34.5989749,-58.4136214,Almagro,2.0,1.0,51.0,44.0,135000.0,Departamento
INx3LZBzj0of/61ls0nMGQ==,-34.598972,-58.4133198,Almagro,2.0,1.0,40.0,40.0,115000.0,Departamento
dzMFfYZjruQsO7a21KmtHQ==,-34.5567685,-58.4810121,Coghlan,2.0,1.0,58.0,52.0,150000.0,Departamento
0zLeAS5M/uXdn+5uI5wnxA==,-34.635543,-58.528158,Liniers,2.0,1.0,45.0,45.0,80000.0,Departamento
4VfwtE/ioUNIW4BPBqKqWQ==,-34.590688,-58.4173262,Palermo,2.0,1.0,63.0,35.0,140000.0,Departamento
M/gqPZGm56dUxQzl792ehw==,-34.5824394,-58.4328746,Palermo,2.0,1.0,55.0,55.0,265000.0,Departamento
1qSPgGLQqw9XUgLsIBNUtQ==,-34.582309,-58.433919,Palermo,2.0,1.0,46.0,36.0,199000.0,Departamento
CRRxMSbs1VLHtVwWpnMjTw==,-34.5871458,-58.4280328,Palermo,2.0,1.0,35.0,35.0,118000.0,Departamento
95yuEH8aqjLNDAHovkV9aQ==,-34.5860047,-58.4280583,Palermo,2.0,1.0,47.0,47.0,140000.0,Departamento
uyufsmPL1C4dWzd40C6qRQ==,-34.5868194,-58.4394854,Palermo,2.0,1.0,40.0,40.0,150000.0,Departamento
I0TYj5LetrzNp0KShpJIQg==,-34.586636,-58.439412,Palermo,2.0,1.0,48.0,45.0,91300.0,Departamento
zmvk7sXgfh+Yi4COTO0GkA==,-34.5856444063,-58.4409083403,Palermo,1.0,1.0,42.0,30.0,123000.0,Departamento
iu4uJ04o12p2VbORCeFIOQ==,-34.5809643,-58.425843,Palermo,2.0,1.0,51.0,51.0,118000.0,Departamento
eOQGrwV7ZpdjX/PcN+ykug==,-34.5876564,-58.4113981,Palermo,2.0,1.0,36.0,32.0,110000.0,Departamento
oPR2pH5saCcUO6wOcCb8gg==,-34.5728758,-58.4315815,Palermo,2.0,2.0,86.0,47.0,200000.0,Departamento
UHbxvXZU5fehf+amIvOR/w==,-34.5868986574,-58.4098376311,Palermo,2.0,2.0,95.0,80.0,530000.0,Departamento
5RlEhrl71QWZK6VeZHCHiw==,-34.5780893,-58.4353786,Palermo,2.0,2.0,80.0,60.0,275000.0,Departamento
Jc4wZYJGEPM9Skht2XBBCw==,-34.5902229,-58.4361978,Palermo,2.0,1.0,56.0,46.0,155000.0,Departamento
JHnLen5wUWnwhFziQI54sQ==,-34.5671104,-58.4381091,Palermo,2.0,1.0,58.0,55.0,185000.0,Departamento
Py++4MPg8oS8jCFv3Z/qUQ==,-34.6531267,-58.4190205,Pompeya,2.0,1.0,29.0,29.0,59900.0,Departamento
J3tc/uhEYrsk8GgRCNtrtQ==,-34.5682342,-58.453105,Belgrano,2.0,1.0,45.0,45.0,235000.0,Departamento
W4HhCF+GNktlUuApG6G4lw==,-34.5584393,-58.4435845,Belgrano,2.0,1.0,49.0,49.0,185000.0,Departamento
X3/Npn0cGSDUHKnQW9Xs8g==,-34.555751,-58.463942,Belgrano,2.0,1.0,61.0,52.0,170000.0,Departamento
x4Xm4IcciMStQWQapW7kCw==,-34.557436721,-58.4548884323,Belgrano,2.0,1.0,46.0,46.0,95000.0,Departamento
XLNfzimoXrX6w+WrjQI8Aw==,-34.572731,-58.46111,Belgrano,2.0,1.0,59.0,59.0,176000.0,Departamento
6vS24WmcLAZBoZ9YlbIhtA==,-34.561199,-58.462534,Belgrano,2.0,1.0,43.0,43.0,115000.0,Departamento
szUlhpHNIYpleD2T0/MAKw==,-34.5454926,-58.4692451,Belgrano,2.0,1.0,59.0,44.0,191000.0,Departamento
J1KuQNkm/UDg07h4WpckCg==,-34.5692448187,-58.4577013387,Belgrano,2.0,1.0,56.0,50.0,230000.0,Departamento
woUsMUWGG4CNKyaEb1IfFQ==,-34.5544499,-58.460838,Belgrano,2.0,1.0,60.0,60.0,180000.0,Departamento
e0zLLPuxJsSt9wDsMY2RdA==,-34.5635778,-58.4542968,Belgrano,2.0,1.0,38.0,38.0,116000.0,Departamento
CmkDaC11/AugAYKGeI+JaQ==,-34.5760676,-58.4720331,Belgrano,2.0,1.0,52.0,49.0,160000.0,Departamento
xjySMNKy+nHvZp/sI1jwZA==,-34.5618723519,-58.4564718233,Belgrano,2.0,2.0,47.0,43.0,185000.0,Departamento
pqYjhfRPkUp6vhEpEmyxkw==,-34.5584393,-58.4435845,Belgrano,2.0,1.0,47.0,47.0,183000.0,Departamento
Rf2/E2TaIDsYj0D/KZmM8A==,-34.5686823698,-58.4526551852,Belgrano,2.0,2.0,46.0,38.0,160000.0,Departamento
KLoUnsI7G+n1YTcVIBY/qA==,-34.5658882,-58.4708281,Belgrano,2.0,1.0,55.0,42.0,119000.0,Departamento
PbhXMXJ15ab8d496rYibuQ==,-34.6020518,-58.4577819,Paternal,1.0,1.0,22.0,20.0,60000.0,Departamento
CfIbD7pmYF+fN/b5iaNLUA==,-34.591366499,-58.3935904259,Recoleta,2.0,1.0,33.0,33.0,139000.0,Departamento
I76OFoSsBRX6Xx144q+d7A==,-34.5940294,-58.3923944,Recoleta,2.0,1.0,36.0,34.0,90000.0,Departamento
mC8Pbr9PiWZlQWvpp4jKvA==,-34.5936935,-58.401046,Recoleta,1.0,1.0,27.0,27.0,79000.0,Departamento
yasjN+FtYAGBWsgGzIIAig==,-34.5909258,-58.4022534,Recoleta,2.0,1.0,78.0,70.0,380000.0,Departamento
G0cH2RY0H6MGNhSJwWOzfg==,-34.6171143,-58.4397289,Caballito,2.0,1.0,54.0,50.0,106000.0,Departamento
Cih4bxBGWjrhLZfZCPDmIA==,-34.6165784,-58.4466909,Caballito,2.0,2.0,55.0,50.0,150000.0,Departamento
XzD9Kfbozg+4NTkoFG47Jw==,-34.622316,-58.4408727,Caballito,1.0,1.0,32.0,30.0,88000.0,Departamento
u0D+rSFvlX+AMUUM62mQuQ==,-34.5899915,-58.4740645,Chacarita,1.0,1.0,41.0,36.0,89000.0,Departamento
WVt5+BuN9FSip7mJz0tGNg==,-34.5844249,-58.446606,Chacarita,2.0,1.0,56.0,45.0,148500.0,Departamento
Pq62HbPNieAGY/EK9iJpCQ==,-34.6126634,-58.3683031,Monserrat,3.0,1.0,50.0,50.0,106000.0,Departamento
/NdAdHAhvJisI7zH0ktwTg==,-34.6101545,-58.3705691,Monserrat,2.0,1.0,49.0,49.0,89000.0,Departamento
IamOir8lPrcnO24sELDWqQ==,-34.62304,-58.3706746,San Telmo,2.0,1.0,57.0,48.0,49000.0,Departamento
FUebEkmoXWY6Uup5rfjjPA==,-34.581585,-58.450291,Colegiales,1.0,1.0,36.0,36.0,99800.0,Departamento
lp3wEUzTCg9A/QUv5Kywtg==,-34.5885883,-58.403716,Barrio Norte,2.0,1.0,63.0,33.0,119000.0,Departamento
d0BeB9x3+JElubkhCnJfpA==,-34.599451,-58.3936341,Barrio Norte,1.0,1.0,25.0,25.0,68000.0,Departamento
XdNcSveQpPi7v2KoDgEojw==,-34.5970061,-58.4089706,Barrio Norte,2.0,1.0,43.0,43.0,109000.0,Departamento
1FJSi6yP64W7V9UKlFyIbA==,-34.5895786,-58.4062962,Barrio Norte,2.0,1.0,57.0,48.0,330000.0,Departamento
U9tt+YrOvE2CUGRo7rVgmQ==,-34.591366499,-58.3935904259,Barrio Norte,2.0,1.0,33.0,33.0,139000.0,Departamento
5Iwo2HKMY9oGlln0umYjtw==,-34.5989424,-58.3761755,San Nicolás,2.0,1.0,63.0,63.0,99000.0,Departamento
srPTOoE9o4cnNnWjSXKznA==,-34.6007636,-58.4321849,Villa Crespo,2.0,1.0,33.0,30.0,80000.0,Departamento
VaYbagj2Xpfw7/idRmcERw==,-34.6189461,-58.3601683,Puerto Madero,2.0,1.0,71.0,71.0,332000.0,Departamento
pSujMUb7kD9Z9ht9Kx6+ow==,-34.563085,-58.4918727,Villa Urquiza,2.0,1.0,40.0,40.0,129000.0,Departamento
7sTkRct6JvbnJK7dmy3Ecw==,-34.575698,-58.4727403,Villa Urquiza,2.0,1.0,66.0,50.0,230000.0,Departamento
v3GfsoRy3V9Re28fBVcfeA==,-34.5717603,-58.4869769,Villa Urquiza,2.0,1.0,38.0,38.0,150000.0,Departamento
o30z8xqc+hNMPQFvdUlC4w==,-34.6342348,-58.4394092,Parque Chacabuco,2.0,1.0,44.0,40.0,84500.0,Departamento
tekAVP3EL5claJe5sC8n4g==,-34.608671,-58.4829425,Villa del Parque,1.0,1.0,82.0,52.0,110000.0,Departamento
hVv2vp7I3L6e13GhQXdHBQ==,-34.6166905771,-58.501917,Villa del Parque,2.0,1.0,48.0,46.0,100000.0,Departamento
FK2m06G9YXIhr922rQlL+Q==,-34.608671,-58.4829425,Villa del Parque,1.0,1.0,37.0,33.0,90000.0,Departamento
bEHmRs2TejPdy4O8ZuYeSA==,-34.6202844,-58.4638128,Flores,2.0,2.0,44.0,40.0,117000.0,Departamento
EhPSP08Rw+eOqz34i0eDrw==,-34.5482575,-58.4582438,Nuñez,3.0,2.0,82.0,78.0,410000.0,Departamento
NC5oT9yhxo3VccGe0/xFJQ==,-34.5482575,-58.4582438,Nuñez,3.0,2.0,84.0,80.0,410000.0,Departamento
aAPSTutdAhlUxV92XHAWtg==,-34.608963,-58.422608,Almagro,3.0,1.0,55.0,47.0,124900.0,Departamento
Fq3YQkh6gIx9Uq/FMg0zXA==,-34.5845106,-58.4129489,Palermo,4.0,2.0,86.0,80.0,270000.0,Departamento
Y2PZwprm3XNl5+RMqv51Cw==,-34.5795885,-58.4114241,Palermo,3.0,2.0,74.0,64.0,250000.0,Departamento
7u+iOvZ+R2I343Lg3oTCCA==,-34.5813497,-58.4250305,Palermo,3.0,1.0,52.0,52.0,135000.0,Departamento
NllHGynmCwFcYUQM2oaEhw==,-34.5722186,-58.4314934,Palermo,3.0,1.0,62.0,54.0,155000.0,Departamento
wLIOhxEZD8+FwB5LoRfpvQ==,-34.5945508,-58.4421781,Palermo,3.0,1.0,56.0,56.0,189000.0,Departamento
FHQht1nsYmit3X/3c3YBDQ==,-34.586636,-58.439412,Palermo,3.0,1.0,84.0,79.0,158000.0,Departamento
aK+VGiISLzSkgMRUXJwxlQ==,-34.5834734,-58.411566,Palermo,3.0,1.0,90.0,90.0,350000.0,Departamento
J1nMSXa3+FrkQNQYaaxVrw==,-34.5716034,-58.4315592,Palermo,3.0,1.0,72.0,52.0,260000.0,Departamento
G6yIF8E8fy0+VUKk6ExUmQ==,-34.5640617,-58.4373774,Palermo,3.0,2.0,108.0,98.0,460000.0,Departamento
YryvvFg4Zp6XzSkZe6nuvQ==,-34.594700039,-58.4039219744,Palermo,3.0,1.0,65.0,52.0,189000.0,Departamento
GW3xNxaTdCtMUof4+24sIg==,-34.5873764,-58.4386717,Palermo,3.0,2.0,113.0,80.0,450000.0,Departamento
Z4sqJakKn4NFJoxyC+qB+Q==,-34.5774132,-58.4227049,Palermo,3.0,2.0,90.0,80.0,345000.0,Departamento
uOqvZcb+RP1WbL7/AffYJg==,-34.635107,-58.375526,Barracas,3.0,1.0,70.0,65.0,260000.0,Departamento
8p2upSFrMD6bQlSWjx2qYw==,-34.5686823698,-58.4526551852,Belgrano,3.0,2.0,74.0,63.0,255000.0,Departamento
kNQRCGRJ3N2iBlB/Q/TREA==,-34.5643653,-58.458974,Belgrano,3.0,1.0,68.0,68.0,149000.0,Departamento
RN1/jfH0BXwenBoNvjs/Lg==,-34.563678,-58.458189,Belgrano,3.0,1.0,89.0,89.0,295000.0,Departamento
Ay3BLh0FHR0Tgc+uvuGRGg==,-34.5548327393,-58.4492860688,Belgrano,3.0,2.0,82.0,76.0,318000.0,Departamento
Q4AdR99Uxi5qbNgs6g9S9Q==,-34.5580684,-58.4611747,Belgrano,3.0,1.0,70.0,65.0,155000.0,Departamento
b9WQn+bSiLy9wR7FPsjv9w==,-34.6351438,-58.4918971,Floresta,3.0,1.0,51.0,51.0,69000.0,Departamento
GUjHRU2KHreoe9anGn7/yA==,-34.621309,-58.492757,Floresta,3.0,1.0,69.0,53.0,72900.0,Departamento
5gF5ofSoW6TRZOYR0CwyGw==,-34.5908459,-58.4021075,Recoleta,3.0,3.0,118.0,118.0,299900.0,Departamento
NFs0UHK/qZySVAhsKpuMbQ==,-34.5870649,-58.3880781,Recoleta,3.0,1.0,96.0,96.0,310000.0,Departamento
zGYmTakMbAB0cXSc9Evxow==,-34.5896192,-58.3914558,Recoleta,3.0,2.0,102.0,96.0,285000.0,Departamento
m1FBA2mojHxmkDihW+CJhg==,-34.5963891,-58.4118546,Recoleta,2.0,1.0,47.0,47.0,150000.0,Departamento
+R5i9NthsnAuHVJXFp+NvQ==,-34.5898773,-58.4075431,Recoleta,3.0,1.0,73.0,73.0,221900.0,Departamento
fG7+WmvbDuyD/5i8wP956A==,-34.599814,-58.393864,Recoleta,3.0,1.0,60.0,60.0,115000.0,Departamento
bBnWfnLuD8OGVv3OkY8mig==,-34.554242,-58.4915489,Saavedra,3.0,2.0,95.0,86.0,220000.0,Departamento
m2fAgJZCBZ25qtxZHoaMNQ==,-34.6155158,-58.4110698,Balvanera,3.0,1.0,65.0,62.0,143000.0,Departamento
p6L5s0v1lzyvPL36lINfMA==,-34.6190098,-58.4104726,Balvanera,3.0,1.0,100.0,100.0,144000.0,Departamento
vADTpjuU9yBxxRfeygY86w==,-34.6018167,-58.4047898,Balvanera,3.0,2.0,91.0,80.0,180000.0,Departamento
uNCHHd+8R9E8iHMYlfFV2A==,-34.62566,-58.432501,Caballito,3.0,1.0,58.0,53.0,179500.0,Departamento
9xY+QKSVMkst1h2/6pmxIw==,-34.5844249,-58.446606,Chacarita,3.0,2.0,87.0,76.0,263300.0,Departamento
UGbqohh02nt67x/u93yP2g==,-34.6101545,-58.3705691,Monserrat,3.0,1.0,68.0,68.0,124000.0,Departamento
XQpps/qvbSWvYbuHhQpN/g==,-34.6126634,-58.3683031,Monserrat,3.0,1.0,50.0,50.0,119000.0,Departamento
4tai2ycs0qenBfqwVRnXAA==,-34.5792975,-58.451459,Colegiales,3.0,2.0,66.0,66.0,200000.0,Departamento
FSwxQFp6y8JxA2PEqQoC9g==,-34.57116,-58.442677,Colegiales,3.0,1.0,59.0,53.0,138900.0,Departamento
joLdqWG8OdS0j8r/wNrrRQ==,-34.5738364,-58.4523079,Colegiales,3.0,2.0,79.0,79.0,215000.0,Departamento
c80SEmEW7LkT/Q8xz7uGDA==,-34.5953901,-58.4028505,Barrio Norte,3.0,1.0,59.0,59.0,120000.0,Departamento
hTTCXU8K2UeaaOJWFFCD/Q==,-34.5908933,-58.4047043,Barrio Norte,3.0,2.0,72.0,66.0,175000.0,Departamento
DrGqZKtwVEyV0gMgGvZTYw==,-34.5971778,-58.3934931,Barrio Norte,3.0,1.0,97.0,90.0,260000.0,Departamento
Ljips3Kv8kd+RYeICpx1qA==,-34.6017067,-58.4351909,Villa Crespo,3.0,1.0,67.0,60.0,118000.0,Departamento
bQFGVNcgsMRNzJrd/chkEg==,-34.6007671,-58.4386426,Villa Crespo,3.0,2.0,69.0,69.0,230000.0,Departamento
Ah8baymjaAvOl3Uw2I6Ucw==,-34.6042896,-58.4369282,Villa Crespo,3.0,1.0,68.0,65.0,149900.0,Departamento
xz2QlnWJAkAjf7T4ci1TfQ==,-34.6007671,-58.4386426,Villa Crespo,3.0,2.0,69.0,69.0,215000.0,Departamento
G3e7xi1/m79szBWHHC4T6g==,-34.614826,-58.507025,Villa Devoto,3.0,1.0,63.0,57.0,99000.0,Departamento
jmuH3pfd0f8cmE2QBz/cdw==,-34.5732869193,-58.4782651714,Villa Urquiza,3.0,1.0,68.0,64.0,170000.0,Departamento
uzinvGiF3U0xV20eCUf91A==,-34.5800209,-58.4890934,Villa Urquiza,3.0,2.0,82.0,70.0,315000.0,Departamento
9xSFN1gHjyq9oK4OUEa8AQ==,-34.5817605,-58.4740008,Villa Urquiza,3.0,1.0,80.0,69.0,180000.0,Departamento
K2ObdaM4YFXLJaVXeXFTxQ==,-34.622526,-58.487585,Villa Santa Rita,3.0,1.0,51.0,47.0,95000.0,Departamento
ejeIxQkYA43xIUYeQH99mw==,-34.608671,-58.4829425,Villa del Parque,3.0,2.0,74.0,66.0,177600.0,Departamento
2fW6DwowDSVwRuC0nE0bHw==,-34.6095575,-58.4792063,Villa del Parque,3.0,1.0,65.0,60.0,110000.0,Departamento
qiPyW2+zxoHMiZne3tVNIQ==,-34.608671,-58.4829425,Villa del Parque,3.0,2.0,71.0,63.0,170000.0,Departamento
A9bRSYuPqktn0ztDAIusDA==,-34.6164557,-58.4684575,Villa General Mitre,3.0,1.0,103.0,60.0,254900.0,Departamento
hjOMWKz6Qbz7seqPCj7YAQ==,-34.6034573,-58.4046772,Once,4.0,2.0,157.0,127.0,270000.0,Departamento
EBEsN+slfGjvtkvVR1Z5WA==,-34.55209,-58.472216,Nuñez,5.0,2.0,90.0,80.0,265000.0,Departamento
Rlr0mTKeKwPGVoALbFQYnQ==,-34.5516396,-58.4578573,Nuñez,4.0,2.0,87.0,83.0,320000.0,Departamento
FpMw8ofdOzx0Dvvw5oqAmA==,-34.6037942,-58.428855,Almagro,4.0,2.0,94.0,90.0,203000.0,Departamento
+on8Ab/nbWeEMhyLqzXikQ==,-34.6137225,-58.4186791,Almagro,4.0,1.0,94.0,64.0,220000.0,Departamento
rSdRgJP0HONDiwzxWNh6RA==,-34.6086133,-58.4316601,Almagro,4.0,1.0,79.0,69.0,175000.0,Departamento
LCTuAsPFVAR8loAt831sRg==,-34.6436786,-58.5156395,Liniers,4.0,2.0,98.0,98.0,235000.0,Departamento
QkPe3nUSKNnfg7XylfWIRg==,-34.5764746274,-58.4008909302,Palermo,6.0,5.0,243.0,209.0,1250000.0,Departamento
5cscfiz/CgzTNtt6sH3nfw==,-34.5706177646,-58.4343453053,Palermo,4.0,4.0,120.0,120.0,460000.0,Departamento
3cKiFPZSBjB7m1bCihE2Ww==,-34.5648861291,-58.4378488203,Palermo,4.0,1.0,180.0,165.0,450000.0,Departamento
3evfR92B08n78rlbK4Z6PQ==,-34.574895285,-58.4201208645,Palermo,5.0,3.0,194.0,170.0,670000.0,Departamento
9Oihjy7oZa+i+0SXAKQNhA==,-34.592017415,-58.4141807233,Palermo,4.0,2.0,206.0,142.0,500000.0,Departamento
55/l5t2AtC0fy5dhPwPx8g==,-34.5640617,-58.4373774,Palermo,4.0,2.0,145.0,135.0,690000.0,Departamento
iLMcI961ebveBmzEKi3z/g==,-34.5667269499,-58.4374725688,Palermo,4.0,2.0,135.0,123.0,530000.0,Departamento
I9FJDzH42YczGC12ofr+vw==,-34.586636,-58.439412,Palermo,4.0,2.0,131.0,131.0,248900.0,Departamento
OCsIuIJJURcwCgnnfuiP9Q==,-34.5863155,-58.4124973,Palermo,4.0,1.0,100.0,100.0,300000.0,Departamento
PvaySn9nIDTZwQDQB2a7yQ==,-34.5841349,-58.414632,Palermo,5.0,1.0,107.0,107.0,330000.0,Departamento
pPZ5MicRCkcaezoJyJTBDQ==,-34.5853003,-58.4128155,Palermo,4.0,1.0,99.0,92.0,245000.0,Departamento
zFLwQkj9GLdGop/glJk88A==,-34.592017415,-58.4141807233,Palermo,4.0,2.0,206.0,142.0,450000.0,Departamento
0982sIHFKxMSJ4RjeSdMFw==,-34.5816623,-58.4099017,Palermo,4.0,3.0,197.0,150.0,495000.0,Departamento
ySpw0AVX1F6kSnHl0Q2Vow==,-34.5682521,-58.459752,Belgrano,4.0,3.0,171.0,152.0,498000.0,Departamento
